,Name,Country,Type,lat,lng,Elevation,geometry
393,Tungurahua ,            Ecuador          ,            Stratovolcano          ,-1.4700000286102295,-78.44000244140625,2011.0,POINT (-78.44000244140625 -1.470000028610229)
394,Ubehebe Craters ,            United States          ,            Maar          ,37.02000045776367,-117.44999694824219,752.0,POINT (-117.4499969482422 37.02000045776367)
395,Ubinas ,            Peru          ,            Stratovolcano          ,-16.360000610351562,-70.9000015258789,5672.0,POINT (-70.90000152587891 -16.36000061035156)
396,Udina ,            Russia          ,            Stratovolcano          ,55.7599983215332,160.52999877929688,2923.0,POINT (160.5299987792969 55.7599983215332)
397,Ugashik and Peulik ,            United States          ,            Stratovolcano          ,57.75,-156.3699951171875,1474.0,POINT (-156.3699951171875 57.75)
398,Uinkaret Volcanic Field ,            United States          ,            Volcanic Field          ,36.380001068115234,-113.12999725341797,1555.0,POINT (-113.129997253418 36.38000106811523)
399,Ulawun ,            Papua New Guinea          ,            Stratovolcano          ,-5.050000190734863,151.3300018310547,2334.0,POINT (151.3300018310547 -5.050000190734863)
400,Umboi ,            Papua New Guinea          ,            Complex Volcano          ,-5.590000152587891,147.8800048828125,1548.0,POINT (147.8800048828125 -5.590000152587891)
401,Undara ,            Australia          ,            Shield          ,-18.25,144.75,1020.0,POINT (144.75 -18.25)
402,Ungaran and Telomoyo ,            Indonesia          ,,-7.179999828338623,110.33000183105469,2050.0,POINT (110.3300018310547 -7.179999828338623)
403,Unzen ,            Japan          ,            Complex Volcano          ,32.7599983215332,130.2899932861328,1500.0,POINT (130.2899932861328 32.7599983215332)
404,Urataman ,            Russia          ,            Somma Volcano          ,47.119998931884766,152.25,678.0,POINT (152.25 47.11999893188477)
405,Ushishur ,            Russia          ,            Caldera          ,47.52000045776367,152.8000030517578,401.0,POINT (152.8000030517578 47.52000045776367)
406,Usu ,            Japan          ,            Stratovolcano          ,42.540000915527344,140.83999633789062,737.0,POINT (140.8399963378906 42.54000091552734)
407,Uzon ,            Russia          ,            Caldera          ,54.5,159.97000122070312,1617.0,POINT (159.9700012207031 54.5)
408,Veniaminof ,            United States          ,            Stratovolcano          ,56.16999816894531,-159.3800048828125,2507.0,POINT (-159.3800048828125 56.16999816894531)
409,Vernadskii Ridge ,            Russia          ,            Cinder Cone          ,50.54999923706055,155.97000122070312,1183.0,POINT (155.9700012207031 50.54999923706055)
410,Vesuvius ,            Italy          ,            Somma Volcano          ,40.81999969482422,14.430000305175781,1281.0,POINT (14.43000030517578 40.81999969482422)
411,Villarrica ,            Chile          ,            Stratovolcano          ,-39.41999816894531,-71.93000030517578,2847.0,POINT (-71.93000030517578 -39.41999816894531)
412,Vilyuchik ,            Russia          ,            Stratovolcano          ,52.70000076293945,158.27999877929688,2173.0,POINT (158.2799987792969 52.70000076293945)
413,Visoke ,            Congo/Rwanda          ,            Stratovolcano          ,-1.4700000286102295,29.489999771118164,3711.0,POINT (29.48999977111816 -1.470000028610229)
414,Vsevidof and Recheschnoi Volcanoes ,            United States          ,            Stratovolcano          ,53.130001068115234,-168.69000244140625,2149.0,POINT (-168.6900024414062 53.13000106811523)
415,Vulcano ,            Italy          ,,38.400001525878906,14.960000038146973,500.0,POINT (14.96000003814697 38.40000152587891)
416,Washington ,            United States          ,            Shield          ,44.29999923706055,-121.80000305175781,2376.0,POINT (-121.8000030517578 44.29999923706055)
417,Wau-en-Namus ,            Libya          ,            Caldera          ,25.049999237060547,17.549999237060547,547.0,POINT (17.54999923706055 25.04999923706055)
418,Westdahl ,            United States          ,            Stratovolcano          ,54.52000045776367,-164.64999389648438,1654.0,POINT (-164.6499938964844 54.52000045776367)
419,White Island ,            New Zealand          ,            Stratovolcano          ,-37.52000045776367,177.17999267578125,321.0,POINT (177.1799926757812 -37.52000045776367)
420,Wrangell ,            United States          ,            Shield          ,62.0,-144.02000427246094,4317.0,POINT (-144.0200042724609 62)
421,Wudalianchi ,            China          ,            Volcanic Field          ,48.720001220703125,126.12000274658203,597.0,POINT (126.120002746582 48.72000122070312)
422,Yake-dake ,            Japan          ,            Stratovolcano          ,36.220001220703125,137.58999633789062,2455.0,POINT (137.5899963378906 36.22000122070312)
423,Yali ,            Greece          ,            Dome          ,36.66999816894531,27.139999389648438,180.0,POINT (27.13999938964844 36.66999816894531)
424,Yantarni ,            United States          ,            Stratovolcano          ,57.02000045776367,-157.19000244140625,1345.0,POINT (-157.1900024414062 57.02000045776367)
425,Yasur ,            Vanuatu          ,            Stratovolcano          ,-19.530000686645508,169.44000244140625,361.0,POINT (169.4400024414062 -19.53000068664551)
426,Yellowstone ,            United States          ,            Caldera          ,44.43000030517578,-110.66999816894531,2805.0,POINT (-110.6699981689453 44.43000030517578)
427,Zavaritzki Caldera ,            Russia          ,            Caldera          ,46.93000030517578,151.9499969482422,624.0,POINT (151.9499969482422 46.93000030517578)
428,Zheltovsky ,            Russia          ,,51.56999969482422,157.32000732421875,1953.0,POINT (157.3200073242188 51.56999969482422)
429,Zhupanovsky ,            Russia          ,,53.59000015258789,159.14999389648438,2958.0,POINT (159.1499938964844 53.59000015258789)
430,Zimina ,            Russia          ,            Stratovolcano          ,55.86000061035156,160.60000610351562,3081.0,POINT (160.6000061035156 55.86000061035156)
