,Country,lat,lng,Depth_km,Mag,Secondary_Effects,PDE_Shaking_Deaths,PDE_Deaths,Utsu_Deaths,EM-DAT_Deaths,Other_Deaths,Year,Month,Day,Max_Deaths,geometry,Stratovolcano,Caldera,Shield,Complex Volcano,Submarine,Volcanic Field,Cinder Cone,Dome,Fissure vents,Somma Volcano,Maar,Pyroclastic Cone,Tuff Ring,Plug,None,vol,closest_vol
362,Japan,35.641998291015625,140.30999755859375,67.0,6.900000095367432,,,,1.0,0.0,,1956,09,29,1.0,POINT (140.3099975585938 35.64199829101562),1.2954479004256816,4.866386034183926,1.4852112873418728,1.9346742770713534,15.936989714887469,19.297412090584434,21.621383094162947,9.18877186636677,124.96388457421999,16.562250964545235,105.62745747423612,1.4193796253418016,252.3986580989096,245.1737000078114,1.2954479004256816,1.2954479004256816,Stratovolcano
363,Iran,27.283000946044922,54.404998779296875,35.0,6.800000190734863,,,,410.0,0.0,,1956,10,31,410.0,POINT (54.40499877929688 27.28300094604492),5.6407558272843135,22.865027859207252,19.366245766243026,30.679612316786212,80.94517485452933,36.71851007545721,104.19598327381426,28.8356707669558,38.83161886633109,42.20486746964663,25.05337008972948,42.226361233758254,167.17305523678138,160.04461274547052,5.6407558272843135,5.6407558272843135,Stratovolcano
364,Tunisia,36.20000076293945,8.899999618530273,,5.599999904632568,,,,13.0,0.0,,1957,02,20,13.0,POINT (8.899999618530273 36.20000076293945),6.2889507009182966,6.709760647639372,16.50121208594012,43.74338076146325,34.80816439686537,41.929451158744314,98.49149947518596,11.26682107472485,10.576503041618063,7.205921018503892,40.73972219848117,4.972000676665942,121.09248236983942,113.9101364300762,4.972000676665942,4.972000676665942,Pyroclastic Cone
365,Taiwan,23.91699981689453,121.51699829101562,56.79999923706055,7.199999809265137,,,,7.0,0.0,,1957,02,23,7.0,POINT (121.5169982910156 23.91699981689453),3.482077722108153,9.930992640144476,14.617350629390621,12.456486813600094,23.771625925621386,25.226504487449212,43.546826164344274,13.635732735806396,106.01565221027785,38.50839599327235,84.66706287382293,20.731340773668975,234.31362621474872,227.1605497627905,3.482077722108153,3.482077722108153,Stratovolcano
366,Greece,39.266998291015625,22.60700035095215,10.0,6.900000095367432,,,,2.0,0.0,,1957,03,08,2.0,POINT (22.60700035095215 39.26699829101562),3.1542615586558225,10.208576536251345,4.002563598494889,39.497418122280344,48.51564706400339,40.02082257219759,112.53424636022187,1.8027466816431805,13.278704209909407,8.323169054444238,34.96202168495171,18.618838693165173,134.63999720725525,127.41865033145689,1.8027466816431805,1.8027466816431805,Dome
367,Turkey,36.387001037597656,28.608999252319336,63.400001525878906,7.0,,,,67.0,0.0,,1957,04,25,67.0,POINT (28.60899925231934 36.38700103759766),1.4631499978157794,6.301223562786625,3.209025967852845,34.98482660082336,54.50249820735095,36.49055888454156,117.75515178708967,1.4960106860842008,15.495051142531588,14.855823377991223,29.96452373781778,24.550741152488314,140.7590965387029,133.56175273967344,1.4631499978157794,1.4631499978157794,Stratovolcano
368,Turkey,40.672000885009766,31.04199981689453,15.0,7.199999809265137,,,,500.0,0.0,,1957,05,26,500.0,POINT (31.04199981689453 40.67200088500977),5.633174393053552,4.063852539331073,7.0768739400074665,38.74835170242374,57.00483458817647,40.76744362115441,121.06310785370255,5.589421533004642,19.991324296470424,16.612658770499394,33.430551501153815,27.15741077322332,143.03405354336905,135.7988175605607,4.063852539331073,4.063852539331073,Caldera
369,Iran,36.09000015258789,52.70100021362305,35.0,7.099999904632568,,,,1200.0,0.0,,1957,07,02,1200.0,POINT (52.70100021362305 36.09000015258789),0.6073552174543222,18.349363745156154,25.49164721080619,37.42488600586588,78.5955059631838,42.74626156947345,104.27645056542372,25.56758026920438,37.99232508011177,38.56218782255393,31.499092824840304,47.5620626790136,164.83675803393194,157.63087888793237,0.6073552174543222,0.6073552174543222,Stratovolcano
370,Mexico,16.881000518798828,-99.2969970703125,37.20000076293945,7.800000190734863,T,,,160.0,0.0,,1957,07,28,160.0,POINT (-99.2969970703125 16.88100051879883),2.243577957917861,6.085873298540374,12.368304902339194,8.427215771043961,37.93461530485396,18.10549688596813,3.8512573995508625,68.8102220749202,86.04611318565489,116.21921361631244,27.112925388267147,105.3975992704485,29.65822641537823,28.240666694114502,2.243577957917861,2.243577957917861,Stratovolcano
371,Mongolia,45.15299987792969,99.20600128173828,35.0,8.100000381469727,,,,,0.0,,1957,12,04,0.0,POINT (99.20600128173828 45.15299987792969),22.4348327603894,34.183207470128714,34.1007031422008,33.46342849299977,52.07264181740705,27.149345727456474,57.01999027668507,34.34172063906367,85.36705165311652,53.08045671714978,71.27471966629325,33.2917870111194,211.1709992330641,203.90674810980977,22.4348327603894,22.4348327603894,Stratovolcano
372,Iran,34.27799987792969,47.71200180053711,35.0,6.800000190734863,,,,2000.0,0.0,,1957,12,13,2000.0,POINT (47.71200180053711 34.27799987792969),4.705101538819624,13.872640767206468,21.834555679630146,33.84461510179009,73.66694156921152,38.6914393741615,109.47407182342411,20.71059967789033,32.739560581656555,33.918864738394205,27.84878945080587,43.74498532449787,159.9497482564436,152.7611240388656,4.705101538819624,4.705101538819624,Stratovolcano
373,Peru,-16.77899932861328,-72.50299835205078,68.5999984741211,7.0,,,,28.0,0.0,,1958,01,15,28.0,POINT (-72.50299835205078 -16.77899932861328),1.1934860839864225,22.21276338807491,24.776654968722454,3.9660532494411247,31.041793754604516,60.58199872607121,32.54842952001233,98.02959618825717,73.87685942291442,104.2832246530539,70.10395895254861,93.82156977286692,72.211940556063,69.3110964411271,1.1934860839864225,1.1934860839864225,Stratovolcano
374,Ecuador,1.0540000200271606,-79.4800033569336,35.0,7.800000190734863,T,,,20.0,0.0,,1958,01,19,20.0,POINT (-79.48000335693359 1.054000020027161),1.5224625753777379,12.153710079793512,11.734216713172012,11.387525251050187,21.08881839725279,42.060332695480234,13.541353264862988,93.7998828532871,70.9269317523191,101.98246671832054,52.29984321975812,91.13045577427793,53.606263643583965,50.32198384513073,1.5075094186033122,1.5075094186033122,None
375,China,31.57699966430664,103.91200256347656,14.199999809265137,6.800000190734863,,,,,0.0,,1958,02,07,0.0,POINT (103.9120025634766 31.57699966430664),12.070531855208742,24.507322184928007,27.841865436706627,26.40450492600721,42.6047914278562,28.054906424642105,55.40767038040421,27.570636296729823,88.40439817650972,50.775454920712235,69.65555314863353,21.740043423679943,216.21213715036822,209.01809691574022,12.070531855208742,12.070531855208742,Stratovolcano
376,Japan,24.433000564575195,124.35099792480469,109.9000015258789,7.199999809265137,,,,2.0,0.0,,1958,03,11,2.0,POINT (124.3509979248047 24.4330005645752),4.602786134429786,8.713273213752908,12.405345509410909,10.227930266982694,21.064786950240777,24.351340392886588,41.01047413874458,11.330557978124569,108.8294697732527,35.959062998221455,87.54755626381431,18.085667015059602,237.09513829718748,229.93709152073785,4.602786134429786,4.602786134429786,Stratovolcano
377,Ecuador,0.7059999704360962,-79.57499694824219,35.0,6.800000190734863,,,,3.0,0.0,,1958,04,14,3.0,POINT (-79.57499694824219 0.7059999704360962),1.4264647797770647,12.023250272945186,11.600760959212202,11.640465266132844,21.356146153626398,42.271561061559126,13.787677364276663,94.04967780130752,71.14914838744801,102.20602957997797,52.471156423254364,91.35686162169652,53.82631761052795,50.5761676053208,1.3107242180853005,1.3107242180853005,None
378,US Territory of Alaska,58.369998931884766,-136.6649932861328,35.0,7.300000190734863,T,,,5.0,0.0,,1958,07,10,5.0,POINT (-136.6649932861328 58.36999893188477),15.858036954794105,21.21161760002689,8.202017700756635,63.13112390464989,14.095335754099665,21.67145203799523,33.863356091396675,16.794204591414253,117.7325547486185,152.11081342750887,21.638018049557036,142.295662778613,28.732309074992923,34.804797133271336,8.202017700756635,8.202017700756635,Shield
379,Iran,34.25899887084961,47.86899948120117,35.0,6.699999809265137,,,,200.0,0.0,,1958,08,16,200.0,POINT (47.86899948120117 34.25899887084961),4.565695782299377,14.027847412630532,21.86752755129483,33.87871085665739,73.82463734446668,38.7470440545697,109.32165050901715,20.868741275194612,32.89003738655851,34.07658136765515,27.884099267988702,43.902942940181916,160.107592884387,152.91904702908124,4.565695782299377,4.565695782299377,Stratovolcano
380,Chile,-33.78499984741211,-70.11199951171875,35.0,6.800000190734863,,,,7.0,0.0,,1958,09,04,7.0,POINT (-70.11199951171875 -33.78499984741211),4.200425572943668,5.372773507501777,39.41943954776299,12.140197261405651,46.8572514621202,76.43411467679877,49.17711552153262,108.03502979719516,83.71567021630027,112.75307397023319,85.1717915128961,102.83289611177709,88.06350201886927,85.67693696985037,4.200425572943668,4.200425572943668,Stratovolcano
381,Indonesia,-9.5,112.5,100.0,6.699999809265137,,,,7.0,0.0,,1958,10,20,7.0,POINT (112.5 -9.5),1.4520672905739558,18.242676560628556,33.415939310454824,3.4713099750400316,44.19736672185896,59.79191431084621,42.83514608389226,46.781117112161546,103.92178027145617,69.18010392480365,76.1985907545713,28.66197133171892,230.67841526718146,223.8362091110737,1.4520672905739558,1.4520672905739558,Stratovolcano
382,Japan,24.687000274658203,122.79199981689453,126.30000305175781,7.5,,,,1.0,0.0,,1959,04,26,1.0,POINT (122.7919998168945 24.6870002746582),4.288894668816243,9.683331392999193,13.186202575219102,11.017858391247705,22.64367215238395,24.26233166809416,42.06749924205562,12.184192379099256,107.2631758259896,37.02719545878368,86.06533194361953,19.242049360759594,235.5206894855628,228.36185340262236,4.288894668816243,4.288894668816243,Stratovolcano
383,Russian Federation,53.35100173950195,159.64500427246094,35.0,8.0,T,,,1.0,0.0,,1959,05,04,1.0,POINT (159.6450042724609 53.35100173950195),0.7256895741928039,0.658533288713356,2.3048385375932203,27.07729427432876,8.848714350160916,33.84334340923334,4.620742629611852,3.267745642768797,146.27849728242015,4.502762892066655,129.47841199574813,27.614060886531774,271.7764148493565,264.48981025461876,0.5496867415010609,0.5496867415010609,None
384,Mexico,17.450000762939453,-97.1449966430664,69.5999984741211,7.0,,,,5.0,0.0,,1959,05,24,5.0,POINT (-97.14499664306641 17.45000076293945),2.1541917387169804,3.916027637534092,10.576063462481164,6.610511384076613,35.87655691198537,18.506041836419403,5.192884948303315,70.17441745830747,83.83789768044716,113.99621394623836,28.200672429015032,103.17606663533446,30.142110034615577,28.18156144233982,2.1541917387169804,2.1541917387169804,Stratovolcano
385,Chile,-20.368999481201172,-68.88099670410156,111.5999984741211,7.5,,,,1.0,0.0,,1959,06,14,1.0,POINT (-68.88099670410156 -20.36899948120117),1.9601733411238622,18.78727192518411,29.86866401069177,1.5588856884531486,33.46185263360166,65.58412302594125,37.397130794170856,97.66399388900463,73.3774104139908,103.3673828770152,75.18274468726078,93.07456837574694,77.20516328829122,74.1887557100698,1.5588856884531486,1.5588856884531486,Complex Volcano
386,Taiwan,21.95199966430664,120.97000122070312,25.0,7.199999809265137,,,,17.0,0.0,,1959,08,15,17.0,POINT (120.9700012207031 21.95199966430664),1.8105046104663762,7.952024806731104,16.445343299340948,11.032007449440178,24.1087225969608,27.25891456092483,44.2561553608434,15.41865704883298,105.5633965039094,40.14805737225186,83.78144450418847,22.278865080117612,233.94307126725366,226.80361532317147,1.8105046104663762,1.8105046104663762,Stratovolcano
387,United States,44.54800033569336,-110.63600158691406,15.0,7.300000190734863,,,,28.0,0.0,,1959,08,18,28.0,POINT (-110.6360015869141 44.54800033569336),10.980504315327977,0.12279973449465141,10.626309615176925,35.72433248445605,19.414686187007838,3.078128619526328,8.999779292474098,45.28488738476136,93.5527582617398,125.12155217247962,10.153881767398643,114.93724121221007,1.5722826237455612,5.9362323806210595,0.12279973449465141,0.12279973449465141,Caldera
388,Mexico,18.15999984741211,-94.41699981689453,32.400001525878906,6.900000095367432,,,,25.0,0.0,,1959,08,26,25.0,POINT (-94.41699981689453 18.15999984741211),4.290085625808274,1.431418658274809,8.593653654410515,4.819741851504457,33.29671684992303,19.38188643286334,7.525223816640929,71.97203199180377,81.04145557377443,111.18068640127517,29.76942357310821,100.36237588481718,30.98464894213559,28.369236108567975,1.431418658274809,1.431418658274809,Caldera
389,Albania,40.900001525878906,19.799999237060547,11.0,6.099999904632568,,,,2.0,0.0,,1959,09,01,2.0,POINT (19.79999923706055 40.90000152587891),5.051751698342984,7.148348661184093,7.1840103196237886,42.06720145482937,45.79904228002046,42.21107605712707,110.21906078856321,4.825973839396845,13.572709146386012,5.370594829384881,37.725655188663225,16.10058389550313,131.7897460101429,124.55496388164302,4.825973839396845,4.825973839396845,Dome
390,Peru,-15.814000129699707,-72.78800201416016,95.4000015258789,7.5,,,,63.0,0.0,,1960,01,13,63.0,POINT (-72.78800201416016 -15.81400012969971),0.9386195545073145,23.190692618972683,23.931771990892084,4.7408531739376745,30.24359397514646,59.6210792808022,31.5561816346473,97.63757255848732,73.51884349141157,103.9922586767874,69.18182860815439,93.50159515633915,71.24859055957266,68.32442204640547,0.9386195545073145,0.9386195545073145,Stratovolcano
391,Peru,-14.961000442504883,-75.16200256347656,97.19999694824219,6.900000095367432,,,,63.0,0.0,,1960,01,15,63.0,POINT (-75.16200256347656 -14.96100044250488),3.411763609292365,21.94228460707621,21.582579630252813,7.180660989423375,30.430358613702136,57.609679084432344,29.795657272666645,98.9650383494736,74.9336610190413,105.53789345224453,67.00969275917991,94.98980984143196,69.24742313172659,66.48312345415765,3.411763609292365,3.411763609292365,Stratovolcano
392,Algeria,36.0,4.099999904632568,33.0,5.599999904632568,,,,47.0,0.0,,1960,02,21,47.0,POINT (4.099999904632568 36),11.036435135275699,10.334064694674053,21.303755280061488,46.78293803163511,30.022663757210566,44.36709150638073,93.7892292202532,9.845063526603516,13.992512299009325,11.399180028990177,44.20706834147552,1.4201390069444262,116.31514680857508,109.13935719501211,1.4201390069444262,1.4201390069444262,Pyroclastic Cone
393,Morocco,30.5,-9.5,,5.699999809265137,,,,13100.0,0.0,,1960,02,29,13100.0,POINT (-9.5 30.5),7.480139653947264,24.87876365999726,8.968490076383192,54.00515971315648,17.85257266724425,49.890608393821495,79.26840240961991,19.7225572228566,4.383811004884297,26.060454875287288,52.85475234460375,15.241481968170383,103.30678309061675,96.23850256480272,4.383811004884297,4.383811004884297,Fissure vents
394,Iran,28.0,54.5,,6.0,,,,420.0,0.0,,1960,04,24,420.0,POINT (54.5 28),5.5,22.603656236466435,19.944923363015054,31.320078454120345,80.95124604221955,37.31839755601743,103.94548385245471,28.700844964006773,38.920000076293945,42.070860078188396,25.667587375434607,42.39797500916506,167.19874795930423,160.0631093589686,5.5,5.5,Stratovolcano
395,Chile,-37.9630012512207,-73.1729965209961,38.0,6.800000190734863,T,,,,0.0,,1960,05,22,0.0,POINT (-73.17299652099609 -37.9630012512207),1.9151709090320448,1.9355767964545247,41.603139483077975,16.908589994749313,51.56917041009774,78.8238416666687,52.25422106365331,113.18412422979041,88.86966591130468,117.81785217440859,87.07986743285674,107.93804732931717,90.40618046253178,88.37760281647361,1.9151709090320448,1.9151709090320448,Stratovolcano
396,Chile,-38.23500061035156,-73.0469970703125,35.0,9.5,T,,,5700.0,0.0,,1960,05,22,5700.0,POINT (-73.0469970703125 -38.23500061035156),1.6284658385115243,1.6946846910345659,41.902883012775476,17.133162473240994,51.80642722725126,79.12360472488203,52.54959101496934,113.30094426076181,88.98921573248806,117.90639568353588,87.37815278387069,108.038199289005,90.70593241787019,88.67665687539649,1.6284658385115243,1.6284658385115243,Stratovolcano
397,Democratic Republic of the Congo,-3.5999999046325684,29.0,28.0,6.599999904632568,,,,24.0,0.0,,1960,09,22,24.0,POINT (29 -3.599999904632568),2.094970091103258,16.371807261391524,2.19911346539129,9.609958036333099,68.62400581644187,3.6382412621461286,116.81618637040454,40.31293027201662,34.33156559233074,46.74848933947405,14.938037812515,47.99631908551762,148.68426751020718,142.12293631807577,2.094970091103258,2.094970091103258,Stratovolcano
398,Peru,-6.7270002365112305,-80.60600280761719,52.0,7.800000190734863,T,,,11.0,0.0,,1960,11,20,11.0,POINT (-80.60600280761719 -6.72700023651123),5.2420717809678905,12.656326216170664,12.255464356975459,16.661726281831037,26.86514527987566,47.740941582842005,20.1791712290546,98.34035377835339,75.2648213799943,106.26645326783617,57.19510445815531,95.50223309860911,59.37975675537638,56.70080555238809,5.2420717809678905,5.2420717809678905,Stratovolcano
399,Japan,31.631999969482422,131.54800415039062,49.900001525878906,7.699999809265137,T,,,2.0,0.0,,1961,02,26,2.0,POINT (131.5480041503906 31.63199996948242),0.7497686784466505,1.3226314086983786,2.8684714358308754,1.6896661258426076,17.5349114847699,17.929388890909483,30.89214523451615,1.652218746198376,116.02486555949397,25.854414400961005,96.13521194442137,8.22876465045718,243.80685856345605,236.60364960903692,0.7497686784466505,0.7497686784466505,Stratovolcano
400,Ethiopia,10.4399995803833,39.858001708984375,23.899999618530273,6.599999904632568,,,,30.0,0.0,,1961,06,01,30.0,POINT (39.85800170898438 10.4399995803833),0.9157303968248415,1.6485821282851756,2.5417599686125856,8.760442426880228,71.12770415428308,14.471843959392322,116.52187540859998,29.150650232037698,29.962893475479234,39.61726470045001,2.825981393936985,44.81055384154705,155.418573676333,148.53928941597533,0.9157303968248415,0.9157303968248415,Stratovolcano
401,Iran,27.864999771118164,54.55799865722656,35.0,6.800000190734863,,,,61.0,0.0,,1961,06,11,61.0,POINT (54.55799865722656 27.86499977111816),5.443675566797313,22.718239262940795,19.888044479655015,31.24284115422988,81.02494487943167,37.25525447748133,103.91825376084985,28.79712972889231,38.978232519345006,42.16738401614943,25.5994819929259,42.29420991882326,167.26921661894494,160.13484738138982,5.443675566797313,5.443675566797313,Stratovolcano
402,Japan,36.06999969482422,136.6999969482422,35.0,6.900000095367432,,,,8.0,0.0,,1961,08,19,8.0,POINT (136.6999969482422 36.06999969482422),0.9025515892959203,6.096591156578614,2.7776504209538464,1.8595181930174696,17.728830152194817,16.491173879136113,24.104013180460782,5.9629732634315875,121.38854383465561,19.076296235084943,102.26359358084767,2.6700074270929854,248.77702977423218,241.55065293308047,0.9025515892959203,0.9025515892959203,Stratovolcano
403,Colombia,4.586999893188477,-75.54199981689453,162.89999389648438,6.900000095367432,,,,23.0,0.0,,1961,12,20,23.0,POINT (-75.54199981689453 4.586999893188477),0.37562353229967976,12.938255271396482,14.658605418947769,11.601048702330125,15.898301464908169,42.133793975812026,13.684839578985192,88.66226523708644,65.95537861496312,96.99376825647695,52.99226121975527,86.12588820133033,53.44246913916367,49.509886408164924,0.37562353229967976,0.37562353229967976,Stratovolcano
404,Dominican Republic,18.291000366210938,-70.46099853515625,32.599998474121094,6.699999809265137,,,,1.0,0.0,,1962,01,08,1.0,POINT (-70.46099853515625 18.29100036621094),7.261147914015234,16.920032310143757,17.904817713558984,16.626979372876846,10.663119104070999,38.73574471137151,17.23731510554955,78.40763090303466,57.33211168175071,87.82959350274776,50.58400356134709,76.95634482082117,48.65988437874789,43.179536748016666,7.261147914015234,7.261147914015234,Stratovolcano
405,Mexico,17.17099952697754,-99.6510009765625,35.0,7.300000190734863,T,,,4.0,0.0,,1962,05,11,4.0,POINT (-99.6510009765625 17.17099952697754),2.117017192247348,6.423778626384679,12.796751327013931,8.848829027395048,38.321832891630585,17.70643020086321,3.40335753025765,68.35270119459489,86.35891381377067,116.50643785809771,26.660590682695283,105.68889484602404,29.24550120955708,27.88982509024465,2.117017192247348,2.117017192247348,Stratovolcano
406,Mexico,17.007999420166016,-99.76399993896484,35.0,6.699999809265137,T,,,30.0,0.0,,1962,05,19,30.0,POINT (-99.76399993896484 17.00799942016602),2.314492979352887,6.543471263166676,12.851554657577616,8.911151140169874,38.41360012584868,17.818827278706664,3.4671552757964075,68.364689579062,86.4922041461206,116.65025095917758,26.707202694048227,105.83112018871653,29.34630012181853,28.030028153197648,2.314492979352887,2.314492979352887,Stratovolcano
407,Colombia,5.0960001945495605,-76.6259994506836,150.0,6.900000095367432,,,,47.0,0.0,,1962,07,30,47.0,POINT (-76.62599945068359 5.096000194549561),1.3221465491643536,11.75953584638596,13.479976273647823,10.414624003730715,16.62762201201313,41.00025313077579,12.508110252547976,89.3907762241243,66.78865790871924,97.81308313224099,51.82413110208761,86.93847928315587,52.33316720785063,48.46354522283029,1.3221465491643536,1.3221465491643536,Stratovolcano
408,Greece,37.874000549316406,22.73699951171875,107.69999694824219,6.800000190734863,,,,1.0,0.0,,1962,08,28,1.0,POINT (22.73699951171875 37.87400054931641),2.068450623171933,10.752213319147522,3.0437218483253177,38.15021433587967,48.61777079482001,38.627731679098936,112.33783292565559,0.6543138349037745,12.195020703168757,8.81391778852278,33.66358171657687,18.662522653395186,134.82293465620575,127.61436876316309,0.6543138349037745,0.6543138349037745,Dome
409,Iran,35.555999755859375,49.810001373291016,17.600000381469727,6.900000095367432,,,,12225.0,0.0,,1962,09,01,12225.0,POINT (49.81000137329102 35.55599975585938),2.333502364271186,15.58423317423437,23.770949069164327,35.776099964288626,75.71759446526215,40.81098663432079,107.21364459827304,22.697356286640883,35.054045865622065,35.76945863355017,29.797846877343552,45.76797485866105,161.97486780518815,154.77446008349088,2.333502364271186,2.333502364271186,Stratovolcano
410,Taiwan,24.356000900268555,122.05999755859375,35.0,7.300000190734863,T,,,15.0,0.0,,1963,02,13,15.0,POINT (122.0599975585938 24.35600090026855),3.8863231821036055,10.411131254253164,13.925246165599184,11.762652861150587,23.30478617291804,24.69996262630022,42.84873273776172,12.939650174599759,106.54233255267378,37.81052570112643,85.2833489367164,20.038409128568116,234.81811931686153,227.66184253517412,3.8863231821036055,3.8863231821036055,Stratovolcano
411,Georgia,43.16299819946289,41.527000427246094,35.0,6.699999809265137,,,,2.0,0.0,,1963,07,16,2.0,POINT (41.52700042724609 43.16299819946289),0.9379871175314204,8.378167092863436,17.48766076670144,41.14270729589496,67.6361631037901,44.77364571118935,114.68115893615949,15.784322863275994,30.052676245679383,27.198107610791926,35.25643161993423,37.884824086468356,153.48793891007702,146.2340580413483,0.9379871175314204,0.9379871175314204,Stratovolcano
412,Peru,-10.694000244140625,-78.21199798583984,65.30000305175781,6.900000095367432,,,,1.0,0.0,,1963,09,24,1.0,POINT (-78.21199798583984 -10.69400024414062),8.145086162066942,16.86675309835926,16.491400418649537,12.186855045135289,28.34352119041006,52.3736611414134,24.707726814455633,98.89301981089159,75.13872190413684,106.00109450880312,61.77577539420133,95.3253888701176,64.01277156717673,61.311013556190346,8.145086162066942,8.145086162066942,Stratovolcano
413,Macedonia,21.399999618530273,42.099998474121094,6.0,6.099999904632568,,,1100.0,,0.0,,1963,06,26,1100.0,POINT (42.09999847412109 21.39999961853027),6.874794168838216,12.8284092873969,7.924643947172576,19.865227773413398,69.88361783251122,24.692969536009922,116.39527322284248,21.376960222096596,27.32892841202187,33.8048103327425,13.86668614781981,41.25724958511972,155.66558032781222,148.62193176952485,6.874794168838216,6.874794168838216,Stratovolcano
414,Indonesia,-3.736999988555908,119.41899871826172,60.0,5.5,,,,8.0,0.0,,1964,01,08,8.0,POINT (119.4189987182617 -3.736999988555908),4.730827249617425,9.47041763493957,29.193951347284298,5.751117338827008,35.20630591612103,52.88327174878431,35.85894034877835,38.91686233018773,108.58072959291317,60.53353603049474,81.92140241604189,30.151373488312256,236.19167992225113,229.2723045615044,4.730827249617425,4.730827249617425,Stratovolcano
415,Taiwan,23.149999618530273,120.65599822998047,21.0,6.400000095367432,,,,106.0,0.0,,1964,01,18,106.0,POINT (120.6559982299805 23.14999961853027),3.0026202247174947,9.15609353242284,15.766858184031543,12.267796897555355,24.52641026075131,26.14728145128217,44.69718991529812,14.788368379076784,105.18786966071914,39.657809003098144,83.67967243321968,21.86878989020022,233.52195775479632,226.3745281909428,3.0026202247174947,3.0026202247174947,Stratovolcano
416,United States,61.016998291015625,-147.6479949951172,6.599999904632568,9.199999809265137,T,,,131.0,0.0,,1964,03,28,131.0,POINT (-147.6479949951172 61.01699829101562),4.610698385323939,11.306073448033791,3.717992802455413,73.10198178271497,23.20487323513608,31.973432467563725,44.10761762858841,6.014743427024189,128.62454002445367,163.33155026771877,31.903078543669732,153.55195491053652,39.667511334914586,45.97878227206864,3.717992802455413,3.717992802455413,Shield
417,Indonesia,5.986999988555908,95.40399932861328,129.1999969482422,5.599999904632568,T,,,110.0,0.0,,1964,04,02,110.0,POINT (95.40399932861328 5.986999988555908),7.257488365533806,4.831681134824781,46.07756586562909,1.4203555676489987,51.682214668219224,52.626820731252266,61.005384170125545,45.1971235770771,82.80364152921335,70.16688246176534,57.091286404657104,6.484627282163802,210.765505397043,203.7954194235338,1.4203555676489987,1.4203555676489987,Complex Volcano
418,Tanzania,-3.930000066757202,35.11199951171875,31.600000381469727,6.300000190734863,,,,1.0,0.0,,1964,05,07,1.0,POINT (35.11199951171875 -3.930000066757202),1.7735404394598429,13.528155175507095,3.0158153269987182,6.417808390247841,73.78864872641189,6.463695434134457,120.10760187269929,41.37526607389174,37.430253968805005,49.29814976082755,12.409876850719696,51.69920069520438,154.59233405998833,147.9951185428012,1.7735404394598429,1.7735404394598429,Stratovolcano
419,Turkey,38.08000183105469,38.474998474121094,10.399999618530273,5.5,,,,8.0,0.0,,1964,06,14,8.0,POINT (38.47499847412109 38.08000183105469),6.046075622050471,3.985236155598542,13.182488236258433,35.810707282607986,64.35678770579734,39.107208251119786,118.15488354581504,11.422360289018982,25.015742953939476,24.200610017890977,30.030261795688883,34.40133035388385,150.53993781866822,143.3233744733194,3.985236155598542,3.985236155598542,Caldera
420,Japan,38.433998107910156,139.2259979248047,13.100000381469727,7.5,"T,F",,,26.0,0.0,,1964,06,16,26.0,POINT (139.2259979248047 38.43399810791016),1.2080751986585523,2.6485742395581733,1.6412405226086209,2.1497806646870776,16.4785073777907,16.66040124510758,20.667828374907494,9.345662465665404,124.08545901193887,15.654751367197736,105.35252533568062,3.5362417593881066,251.24119064657265,244.0039149999889,1.2080751986585523,1.2080751986585523,Stratovolcano
421,Mexico,18.194000244140625,-100.51000213623047,92.69999694824219,7.199999809265137,,,,30.0,0.0,,1964,07,06,30.0,POINT (-100.5100021362305 18.19400024414062),2.0626134019192217,7.327614728936305,13.960244334547676,9.996168897513922,39.31432754287986,16.449198419168745,2.068799448227644,67.04599156442556,87.08540608957962,117.14580663588778,25.325514965629406,106.3424070025788,27.95815610121171,26.73635725087501,2.0626134019192217,2.0626134019192217,Stratovolcano
422,Turkey,40.25,28.20800018310547,31.0,6.0,,,,23.0,0.0,,1964,10,06,23.0,POINT (28.20800018310547 40.25),3.8070859704858333,6.531749267437931,4.765223543695444,38.84080252644358,54.15287786544558,40.36632065831671,118.20894802018769,3.7359120446257514,17.593433165570378,13.789785360488038,33.75944485698245,24.293400479993554,140.21045083709012,132.97916448899494,3.7359120446257514,3.7359120446257514,Dome
423,Indonesia,-2.4549999237060547,125.96499633789062,28.399999618530273,8.199999809265137,T,,,71.0,0.0,,1965,01,24,71.0,POINT (125.9649963378906 -2.454999923706055),3.1240781722654125,3.9990078934594937,24.542990648973248,4.570894242859303,29.778178975397847,51.1752358970334,29.461352405281914,36.15046773247587,114.50918938544835,56.11222619936705,88.242523071775,35.31093581138496,242.36044960990608,235.41561545893936,3.1240781722654125,3.1240781722654125,Stratovolcano
424,Chile,-25.66699981689453,-70.70999908447266,38.5,6.5,,,,1.0,0.0,,1965,02,23,1.0,POINT (-70.70999908447266 -25.66699981689453),2.603227771875073,13.327638290209606,32.457270508843386,4.59695839784061,39.0353427555522,69.06391910733078,41.390377676201055,102.6324309256488,78.3113830771869,108.02472217108742,78.19390899386076,97.84433180572461,80.70528650245093,78.05620413271869,2.603227771875073,2.603227771875073,Stratovolcano
